# ID	Field	StarID	I	V	P_1	dP_1	A_1
 00395	 357.1	54	16.058	17.625	0.6493037	0.0000123	0.207
 00396	 356.6	40490	16.452	18.222	0.3129444	0.0000017	0.144
 00397	 331.6	58438	16.084	17.785	0.5369172	0.0000009	0.639
 00398	 356.6	74957	16.645	18.695	0.7070925	0.0000063	0.227
 00399	 356.8	42169	16.080	17.822	0.6417409	0.0000016	0.619
 00400	 331.6	157672	16.157	17.944	0.6708266	0.0000007	0.710
 00401	 356.8	4544	16.731	18.676	0.3683834	0.0000019	0.300
 00402	 331.7	108976	16.102	17.609	0.3250148	0.0000013	0.236
 00403	 356.7	43499	15.589	17.020	0.2678641	0.0000006	0.241
 00404	 356.5	74743	16.775	18.641	0.7290358	0.0000035	0.492
 00405	 356.7	80975	15.993	17.718	0.4746913	0.0000007	0.795
 00406	 357.4	30845	15.964	17.335	0.6667925	0.0000023	0.609
 00407	 357.2	32042	16.006	17.147	0.3119245	0.0000008	0.234
 00408	 331.7	17645	16.777	18.371	0.2488964	0.0000012	0.187
 00409	 331.6	17526	15.649	17.327	0.6232282	0.0000046	0.379
 00410	 357.2	36545	15.825	17.152	0.5564513	0.0000012	0.472
 00411	 331.5	16038	16.704	18.188	0.3325653	0.0000012	0.282
 00412	 331.5	155911	16.339	18.243	0.4948086	0.0000005	0.819
 00413	 331.5	68770	16.496	18.257	0.4737979	0.0000005	0.798
 00414	 331.7	170558	16.266	17.889	0.5687761	0.0000015	0.513
 00415	 331.6	168854	16.714	18.308	0.3796656	0.0000003	0.818
 00416	 331.8	67848	16.525	18.340	0.3199252	0.0000012	0.175
 00417	 357.1	110427	15.636	16.954	0.5093463	0.0000040	0.642
 00418	 331.6	121060	15.981	17.618	0.5643224	0.0000028	0.376
 00419	 356.5	47838	16.799	18.503	0.2821145	0.0000015	0.272
 00420	 331.6	121198	16.696	18.162	0.2812113	0.0000008	0.271
 00421	 331.8	68095	17.539	19.624	0.4807400	0.0000009	0.785
 00422	 357.4	39376	16.244	17.775	0.6063167	0.0000018	0.354
 00423	 357.1	74052	15.549	17.096	0.6213860	0.0000029	0.368
 00424	 357.4	7726	16.919	18.371	0.7037412	0.0000026	0.719
 00425	 356.6	116353	16.290	18.318	0.8469645	0.0000031	0.478
 00426	 331.5	27326	16.581	18.042	0.2666137	0.0000006	0.310
 00427	 331.5	75010	15.528	17.131	0.6619509	0.0000018	0.673
 00428	 331.8	27151	16.713	18.690	0.5089248	0.0000010	0.851
 00429	 331.7	176827	16.588	18.322	0.4672899	0.0000050	0.508
 00430	 331.5	122483	16.955	18.819	0.5588318	0.0000013	0.588
 00431	 331.6	174711	15.980	17.624	0.6082390	0.0000008	0.768
 00432	 331.8	122134	16.044	17.784	0.7259846	0.0000033	0.307
 00433	 356.7	58910	16.477	18.402	0.5460095	0.0000067	0.504
 00434	 356.7	130490	16.686	18.472	0.3226172	0.0000022	0.262
 00435	 331.6	29340	16.485	18.137	0.4118655	0.0000017	0.274
 00436	 356.8	18956	16.581	18.238	0.3881705	0.0000017	0.293
 00437	 357.1	43390	15.680	17.013	0.3269663	0.0000010	0.162
 00438	 357.3	116848	16.099	17.490	0.5053536	0.0000013	0.655
 00439	 331.6	29379	17.049	18.757	0.4636462	0.0000009	0.577
 00440	 356.5	88257	16.286	17.856	0.5666058	0.0000013	0.607
 00441	 331.5	122562	16.521	18.166	0.3271453	0.0000011	0.267
 00442	 357.1	43418	16.261	17.648	0.2839172	0.0000005	0.285
 00443	 331.5	27308	16.308	18.120	0.5245990	0.0000123	0.496
 00444	 331.5	122575	16.678	18.483	0.5021870	0.0000006	0.732
 00445	 331.6	127820	16.163	17.752	0.5567800	0.0000006	0.652
 00446	 331.5	122581	16.689	18.515	0.5091639	0.0000039	0.534
 00447	 356.7	130544	16.175	17.758	0.4504853	0.0000005	0.830
 00448	 357.2	15859	16.934	18.353	0.5712157	0.0000018	0.735
 00449	 356.6	57424	16.345	18.203	0.6512625	0.0000040	0.342
 00450	 356.8	139223	16.591	18.156	0.2715618	0.0000008	0.279
 00451	 331.8	32435	16.624	18.569	0.5380520	0.0000019	0.595
 00452	 331.8	128354	15.993	17.948	0.4832270	0.0000058	0.642
 00453	 331.6	180924	16.797	18.446	0.4369470	0.0000006	0.886
 00454	 331.8	79675	17.005	19.239	0.6814419	0.0000104	0.217
 00455	 356.7	63614	16.922	18.911	0.4589096	0.0000006	0.797
 00456	 357.3	121263	15.839	17.257	0.4887332	0.0000003	0.811
 00457	 356.6	128154	17.016	18.827	0.2764118	0.0000009	0.292
 00458	 356.6	96524	16.992	18.871	0.5591703	0.0000015	0.717
 00459	 331.5	87860	16.451	18.021	0.3277805	0.0000013	0.242
 00460	 331.7	90224	16.556	18.469	0.5135667	0.0000014	0.671
 00461	 355.7	60732	16.718	18.415	0.3031757	0.0000009	0.261
 00462	 355.5	92016	16.514	18.053	0.2824432	0.0000009	0.324
 00463	 357.3	125796	16.813	18.215	0.4784373	0.0000006	0.834
 00464	 331.5	87878	16.740	18.559	0.5104225	0.0000044	0.689
 00465	 357.3	125720	15.807	17.121	0.3886087	0.0000020	0.252
 00466	 357.2	92538	15.906	17.429	0.6670723	0.0000036	0.383
 00467	 357.3	90654	16.134	17.592	0.4612483	0.0000006	0.806
 00468	 331.8	85010	16.313	18.274	0.4633259	0.0000044	0.654
 00469	 356.8	143418	16.800	18.533	0.2692692	0.0000008	0.245
 00470	 357.3	125742	15.608	16.931	0.4104428	0.0000029	0.281
 00471	 356.6	27550	16.609	18.534	0.6314206	0.0000078	0.124
 00472	 355.8	61709	17.221	19.224	0.3183817	0.0000022	0.259
 00473	 356.6	62211	16.389	18.308	0.7420476	0.0000033	0.460
 00474	 356.8	107098	16.520	18.521	0.5403858	0.0000031	0.593
 00475	 357.2	92552	16.342	17.587	0.3267515	0.0000023	0.290
 00476	 356.6	101127	17.379	19.228	0.4973932	0.0000080	0.457
 00477	 331.1	81523	16.990	-99.99	0.2618208	0.0000020	0.297
 00478	 355.7	31780	16.464	18.003	0.3061398	0.0000011	0.261
 00479	 357.4	126028	16.758	18.527	0.4731984	0.0000006	0.753
 00480	 355.5	95470	16.278	18.013	0.5642507	0.0000010	0.543
 00481	 331.2	47596	16.490	18.481	0.2652617	0.0000012	0.260
 00482	 331.1	129511	17.450	-99.99	0.5510744	0.0000090	0.759
 00483	 357.4	91942	15.829	17.501	0.5585995	0.0000010	0.561
 00484	 331.4	98042	16.795	18.634	0.2926178	0.0000010	0.294
 00486	 331.2	99061	15.652	18.159	0.5041915	0.0000020	0.143
 00487	 357.3	95205	15.942	17.527	0.5773653	0.0000032	0.420
 00488	 331.2	150126	17.481	19.599	0.6256626	0.0000139	0.150
 00489	 356.8	71936	17.024	19.038	0.3139316	0.0000015	0.252
 00490	 356.8	71941	16.805	18.591	0.2561940	0.0000007	0.293
 00491	 356.8	111768	16.515	18.459	0.2903214	0.0000013	0.228
 00492	 331.4	153254	16.938	18.823	0.5828320	0.0000015	0.467
 00493	 356.8	111785	16.596	18.573	0.6623686	0.0000026	0.659
 00494	 356.3	81068	16.915	-99.99	0.5619082	0.0000034	0.550
 00495	 356.4	239	17.257	19.176	0.3701075	0.0000020	0.342
 00496	 357.3	134700	16.656	18.057	0.3069400	0.0000010	0.261
 00497	 357.2	64289	16.051	17.516	0.5728418	0.0000120	0.611
 00498	 357.1	60872	15.279	17.263	0.4793303	0.0000006	0.307
 00499	 357.3	63801	16.094	17.382	0.3118847	0.0000009	0.223
 00500	 357.2	27988	15.655	17.210	0.6687642	0.0000010	0.678
 00501	 357.1	26172	16.573	18.041	0.5044269	0.0000011	0.699
 00502	 357.2	138960	16.048	17.437	0.4687159	0.0000005	0.798
 00503	 356.2	39881	16.721	18.630	0.5347337	0.0000013	0.503
 00504	 355.7	68175	15.813	17.449	0.7375672	0.0000021	0.504
 00505	 356.1	37681	16.764	18.700	0.4663748	0.0000076	0.279
 00506	 331.4	60221	16.384	18.136	0.3049983	0.0000004	0.317
 00507	 357.2	139063	16.921	18.206	0.2910735	0.0000035	0.318
 00508	 355.5	67173	16.236	17.645	0.3688760	0.0000009	0.449
 00509	 355.6	105828	16.074	17.791	0.7133673	0.0000037	0.403
 00510	 355.8	68223	16.896	18.650	0.5378458	0.0000042	0.318
 00511	 356.4	125291	16.214	17.676	0.3234214	0.0000009	0.264
 00512	 355.8	72037	16.581	18.229	0.5264131	0.0000025	0.619
 00513	 355.5	103109	16.098	17.417	0.3406981	0.0000024	0.266
 00514	 331.3	161866	16.198	18.080	0.5839692	0.0000015	0.389
 00515	 331.3	61001	16.451	18.256	0.5775229	0.0000046	0.473
 00516	 356.3	43924	16.377	18.195	0.5300298	0.0000026	0.807
 00517	 355.7	104869	16.126	17.718	0.6362423	0.0000070	0.202
 00518	 356.3	44031	16.611	18.459	0.4975683	0.0000023	0.693
 00519	 355.8	10290	16.184	17.932	0.4651596	0.0000006	0.785
 00520	 331.4	159045	16.183	17.945	0.5680886	0.0000079	0.484
 00521	 356.1	119970	16.902	18.667	0.4627322	0.0000009	0.776
 00522	 356.4	86258	16.847	18.607	0.5368753	0.0000022	0.606
 00523	 331.2	12127	16.850	18.803	0.4679520	0.0000010	0.588
 00524	 356.2	44345	17.233	19.088	0.3325097	0.0000015	0.363
 00525	 331.3	61058	16.595	18.582	0.6061802	0.0000018	0.323
 00526	 331.4	110765	17.825	19.980	0.5703999	0.0000065	0.358
 00527	 355.8	10375	16.826	18.610	0.5238358	0.0000016	0.355
 00528	 356.1	119983	16.649	18.663	0.5820230	0.0000063	0.495
 00529	 356.3	44059	16.368	17.769	0.4969554	0.0000053	0.760
 00530	 331.4	18889	17.211	19.092	0.5105125	0.0000019	0.582
 00531	 331.3	168111	16.589	18.480	0.5447454	0.0000034	0.503
 00532	 356.3	49094	16.594	18.315	0.5780497	0.0000062	0.408
 00533	 355.6	77402	15.909	17.369	0.6192793	0.0000031	0.464
 00534	 356.2	122005	17.101	18.901	0.2641639	0.0000011	0.326
 00535	 331.2	17820	16.699	18.746	0.5357554	0.0000010	0.615
 00536	 331.2	17836	16.812	18.702	0.4772996	0.0000006	0.799
 00537	 331.3	168151	16.893	18.878	0.5103549	0.0000010	0.714
 00538	 331.3	17751	16.582	18.616	0.5216473	0.0000026	0.273
 00539	 331.4	164992	16.898	-99.99	0.3076910	0.0000019	0.266
 00540	 331.4	18965	16.909	18.864	0.4369035	0.0000007	0.820
 00541	 355.8	75895	16.344	17.996	0.6525600	0.0000080	0.113
 00542	 356.3	9733	17.400	19.267	0.3552628	0.0000006	0.767
 00543	 355.5	13145	16.171	17.634	0.5052554	0.0000005	0.717
 00544	 356.1	8991	16.659	18.479	0.5668455	0.0000007	0.848
 00545	 331.2	167168	16.772	18.690	0.4328886	0.0000010	0.791
 00546	 331.3	118372	16.372	18.467	0.5911916	0.0000020	0.518
 00547	 331.4	18991	16.596	18.569	0.6190705	0.0000057	0.178
 00548	 331.2	65846	15.928	17.737	0.5422696	0.0000051	0.480
 00549	 356.1	85545	16.268	17.834	0.2661570	0.0000005	0.340
 00550	 331.4	116609	16.707	18.630	0.6258892	0.0000023	0.315
 00551	 331.3	17810	16.964	19.048	0.5408718	0.0000016	0.607
 00552	 356.1	85683	16.354	18.038	0.5382775	0.0000011	0.634
 00553	 356.3	49165	16.837	18.170	0.2605942	0.0000010	0.270
 00554	 200.8	74767	16.987	18.992	0.5203122	0.0000009	0.820
 00555	 355.8	17284	15.822	17.378	0.5203220	0.0000008	0.633
 00556	 356.2	13734	16.551	18.446	0.5766440	0.0000020	0.433
 00557	 331.4	122897	16.940	18.833	0.4364872	0.0000031	0.860
 00558	 201.5	148	17.104	19.265	0.5355108	0.0000007	0.704
 00559	 331.4	72604	16.390	18.410	0.6233238	0.0000141	0.133
 00560	 355.7	16726	15.218	17.147	0.4613167	0.0000028	0.125
 00561	 356.3	54497	16.891	18.373	0.2953524	0.0000007	0.253
 00562	 356.1	51741	17.174	18.923	0.4982862	0.0000020	0.647
 00563	 355.7	47464	14.249	15.808	0.3486709	0.0000008	0.252
 00564	 355.8	111413	15.951	17.413	0.6920808	0.0000012	0.783
 00565	 201.6	3268	16.924	18.932	0.5013065	0.0000019	0.955
 00566	 201.6	56902	17.679	19.973	0.4654518	0.0000015	0.768
 00567	 200.5	58791	16.839	19.387	0.4136684	0.0000034	0.239
 00568	 356.4	20706	16.185	17.766	0.2679126	0.0000007	0.295
 00569	 200.8	77483	16.962	18.835	0.2725540	0.0000013	0.265
 00570	 356.4	20712	15.932	17.852	0.6593677	0.0000049	0.313
 00571	 200.5	3481	17.441	19.319	0.5589235	0.0000034	0.365
 00573	 356.4	61285	16.376	18.022	0.3099253	0.0000009	0.301
 00574	 331.2	130125	16.710	18.591	0.4458104	0.0000007	0.805
 00575	 355.7	53273	16.024	16.899	0.5662685	0.0000025	0.476
 00576	 356.4	138363	16.152	17.652	0.5451342	0.0000062	0.616
 00577	 356.4	61293	16.111	17.868	0.4910691	0.0000039	0.657
 00578	 331.2	130138	16.574	18.294	0.4740861	0.0000045	0.659
 00579	 201.8	27570	16.286	18.326	0.5112135	0.0000010	0.580
 00580	 201.5	3351	17.447	19.937	0.7877077	0.0000064	0.328
 00581	 331.2	130153	16.821	18.631	0.4720784	0.0000039	0.679
 00582	 331.2	29718	17.165	19.245	0.2971022	0.0000017	0.244
 00583	 331.4	176459	17.179	19.422	0.4806744	0.0000040	0.615
 00584	 201.7	60902	16.991	18.655	0.2524623	0.0000006	0.238
 00585	 331.1	157853	16.029	18.429	0.3057832	0.0000020	0.103
 00586	 355.5	83817	16.665	17.978	0.2787698	0.0000004	0.286
 00587	 331.1	66888	17.865	20.232	0.3190312	0.0000032	0.388
 00588	 331.3	130508	16.758	18.463	0.3130761	0.0000009	0.244
 00589	 356.4	61455	16.659	18.337	0.3055841	0.0000008	0.259
 00590	 331.4	79112	16.883	18.701	0.2547375	0.0000007	0.273
 00591	 355.8	84699	17.283	18.686	0.3662727	0.0000023	0.972
 00592	 331.3	136863	17.125	19.171	0.4151687	0.0000029	0.282
 00593	 356.2	134276	16.722	18.700	0.4964698	0.0000007	0.770
 00594	 331.4	181864	16.618	18.645	0.5504139	0.0000009	0.781
 00595	 331.3	85871	16.741	18.871	0.2818294	0.0000014	0.357
 00596	 356.1	100534	16.201	17.909	0.5367762	0.0000004	0.781
 00597	 331.4	36234	17.142	19.023	0.2539160	0.0000016	0.268
 00598	 355.8	88855	16.367	17.785	0.4487736	0.0000004	0.839
 00599	 356.3	65559	16.315	18.117	0.3338473	0.0000013	0.266
 00600	 356.2	63139	16.787	19.005	0.5680982	0.0000054	0.436
 00601	 200.6	35578	17.154	18.938	0.3765336	0.0000004	0.817
 00602	 331.2	184970	16.383	18.124	0.4826720	0.0000006	0.779
 00603	 355.8	120297	16.240	17.701	0.4481730	0.0000004	0.808
 00604	 356.4	66595	16.529	18.211	0.2831682	0.0000007	0.294
 00605	 331.1	117782	17.135	19.265	0.4095280	0.0000050	0.679
 00606	 356.3	112285	16.163	17.915	0.5410353	0.0000058	0.691
 00607	 356.4	111550	16.621	18.544	0.5812141	0.0000011	0.699
 00608	 355.3	100468	16.230	-99.99	0.4422182	0.0000040	0.676
 00610	 355.3	30656	15.766	17.272	0.7349966	0.0000021	0.442
 00611	 331.4	41948	16.802	18.868	0.4526019	0.0000026	0.698
 00612	 200.8	82950	17.267	19.178	0.2690072	0.0000012	0.207
 00613	 356.3	112447	16.310	17.875	0.4624466	0.0000005	0.827
 00614	 356.2	105718	17.384	19.381	0.2726435	0.0000011	0.289
 00615	 331.4	141507	16.763	18.769	0.5121345	0.0000076	0.904
 00616	 331.2	191160	16.875	18.909	0.5453081	0.0000054	0.395
 00618	 331.1	168774	16.961	19.088	0.5277413	0.0000009	0.633
 00619	 331.3	41735	16.641	18.407	0.2892596	0.0000013	0.167
 00620	 356.3	71094	17.296	19.214	0.4801392	0.0000060	0.632
 00621	 356.1	105816	16.002	17.988	0.8355635	0.0000050	0.347
 00622	 331.3	143434	16.386	18.465	0.4813225	0.0000020	0.593
 00623	 356.4	31133	17.053	18.665	0.2766602	0.0000010	0.311
 00624	 331.4	187348	16.583	18.651	0.5892127	0.0000015	0.411
 00625	 356.1	105953	16.557	18.246	0.6617190	0.0000014	0.584
 00626	 356.4	116308	15.795	17.687	0.5519299	0.0000059	0.577
 00627	 201.6	36788	17.249	19.556	0.6289647	0.0000048	0.268
 00628	 331.1	34408	17.354	19.806	0.3301664	0.0000023	0.261
 00629	 355.2	69678	16.230	17.818	0.6097334	0.0000046	0.507
 00630	 201.5	9562	17.040	18.648	0.2623922	0.0000008	0.225
 00631	 200.5	9909	17.663	19.863	0.4872483	0.0000012	0.696
 00632	 201.6	90490	16.559	18.716	0.6428709	0.0000081	0.439
 00633	 356.3	34545	17.226	-99.99	0.3419892	0.0000006	0.783
 00634	 356.1	33484	17.924	-99.99	0.5089142	0.0000119	0.516
 00635	 355.2	104889	16.303	17.921	0.5672044	0.0000020	0.476
 00636	 355.1	35948	16.500	17.843	0.2294850	0.0000004	0.262
 00637	 356.1	33387	17.103	19.302	0.4643945	0.0000010	0.714
 00638	 200.5	40855	16.886	18.479	0.5404441	0.0000029	0.542
 00639	 355.4	34933	16.043	17.651	0.6212247	0.0000038	0.143
 00640	 356.4	76951	17.200	19.038	0.6701473	0.0000052	0.539
 00641	 356.3	154856	17.168	-99.99	0.6223409	0.0000119	0.784
 00642	 356.3	34597	17.004	19.034	0.5715392	0.0000040	0.471
 00645	 355.2	109289	17.678	19.161	0.4690447	0.0000042	0.596
 00646	 201.5	13184	16.767	18.748	0.5771567	0.0000036	0.533
 00647	 355.4	39087	15.978	17.294	0.3130242	0.0000034	0.247
 00649	 355.2	7422	16.821	18.449	0.5251963	0.0000009	0.818
 00650	 355.1	76240	16.225	17.873	0.2636330	0.0000007	0.304
 00651	 355.3	7708	16.646	18.210	0.4091269	0.0000006	0.774
 00652	 200.5	44650	17.393	18.923	0.2864197	0.0000003	0.249
 00653	 201.7	105033	17.284	19.241	0.2905917	0.0000003	0.296
 00654	-99	0	15.892	17.548	0.6368937	0.0000012	0.172
 00655	 201.5	69622	17.627	20.449	0.5765210	0.0000061	0.550
 00656	 201.5	43037	16.551	18.656	0.5167921	0.0000038	0.448
 00657	 355.3	78177	15.830	17.491	0.5882175	0.0000018	0.445
 00658	 200.6	74592	16.231	17.766	0.6693696	0.0000004	0.506
 00659	 201.8	44296	16.452	19.023	0.5986619	0.0000009	0.493
 00660	 330.7	44841	16.802	19.163	0.6878151	0.0000095	0.170
 00661	 201.5	99337	17.957	20.163	0.4053464	0.0000034	0.235
 00662	 355.2	14713	16.305	17.838	0.3428716	0.0000010	0.272
 00663	 330.7	44864	17.004	19.407	0.6168189	0.0000068	0.244
 00664	 355.4	81584	16.224	17.757	0.7286617	0.0000013	0.663
 00665	 355.1	119832	16.840	18.500	0.5989877	0.0000044	0.261
 00666	 330.5	147376	17.100	19.265	0.5033737	0.0000020	0.373
 00667	 330.5	241	16.305	18.169	0.4618292	0.0000020	0.576
 00668	 330.7	93316	16.565	18.532	0.4965968	0.0000005	0.769
 00669	 330.7	281	16.519	18.425	0.4948273	0.0000007	0.663
 00670	 330.7	93344	16.611	18.421	0.3184589	0.0000014	0.273
 00671	 330.6	92966	16.585	18.559	0.5535786	0.0000017	0.553
 00672	 201.5	99259	16.582	18.584	0.4981538	0.0000062	0.778
 00673	 201.6	19394	16.992	18.602	0.2863364	0.0000004	0.277
 00674	 200.6	49973	16.259	17.785	0.4732856	0.0000001	0.790
 00675	 330.8	139078	17.026	19.147	0.4406212	0.0000011	0.762
 00676	 330.6	5506	16.774	18.686	0.4418807	0.0000024	0.885
 00677	 330.5	102038	16.563	18.570	0.6094218	0.0000018	0.543
 00678	 330.6	5523	17.020	19.193	0.5726421	0.0000021	0.448
 00679	 200.5	52265	16.678	18.309	0.3090309	0.0000002	0.243
 00680	 330.5	102295	17.644	19.594	0.5139932	0.0000084	0.808
 00681	 330.5	152683	17.091	19.275	0.4725885	0.0000014	0.745
 00682	 355.2	18597	16.754	18.239	0.2628703	0.0000007	0.279
 00683	 330.8	139365	17.180	19.344	0.3214618	0.0000014	0.255
 00684	 355.4	118865	16.220	17.782	0.5936338	0.0000070	0.509
 00685	 330.8	48087	16.889	18.772	0.5228559	0.0000071	0.568
 00686	 355.3	86811	16.099	17.625	0.3507971	0.0000010	0.277
 00687	 200.7	99417	16.746	18.424	0.4388018	0.0000008	0.633
 00688	 330.8	5608	16.666	-99.99	0.3201106	0.0000014	0.258
 00689	 330.7	105594	16.931	19.096	0.3364266	0.0000024	0.262
 00690	 330.6	154012	16.243	18.126	0.5749958	0.0000006	0.657
 00691	 330.6	154327	17.246	19.397	0.6258629	0.0000041	0.252
 00692	 355.3	122218	16.852	18.224	0.3242732	0.0000011	0.300
 00693	 330.5	157837	17.200	20.358	0.4990148	0.0000043	0.575
 00694	 355.2	91361	16.596	18.007	0.2477651	0.0000006	0.211
 00695	 330.6	55795	16.501	18.156	0.4445483	0.0000004	0.843
 00696	 355.2	56245	16.718	18.189	0.2697759	0.0000006	0.231
 00697	 355.4	56595	16.293	17.876	0.5227964	0.0000014	0.599
 00698	 330.6	55807	16.761	18.726	0.4446182	0.0000030	0.693
 00699	 330.7	10843	16.768	18.756	0.2558518	0.0000012	0.242
 00700	 201.4	86566	17.716	20.307	0.5490055	0.0000129	0.296
 00701	 355.1	58229	16.055	17.731	0.5899869	0.0000012	0.367
 00702	 330.7	56156	17.182	19.627	0.4499440	0.0000034	0.770
 00704	 330.6	154275	16.525	18.265	0.3050255	0.0000025	0.332
 00705	 355.4	127374	16.295	17.976	0.5914711	0.0000062	0.397
 00706	 201.3	64404	17.116	18.946	0.5629354	0.0000015	0.588
 00707	 201.4	58043	14.968	16.982	0.6046415	0.0000062	0.344
 00708	 330.6	111257	16.067	17.888	0.5302265	0.0000007	0.636
 00709	 355.1	62802	14.900	16.660	0.8388275	0.0000018	0.315
 00710	 330.6	62243	16.799	18.447	0.2874965	0.0000009	0.294
 00711	 355.4	60988	17.123	19.226	0.4905473	0.0000005	0.778
 00712	 200.4	4052	16.318	17.823	0.3371954	0.0000015	0.275
 00713	 330.5	70159	16.243	18.191	0.5878164	0.0000022	0.320
 00714	 201.1	28135	17.532	19.289	0.4875402	0.0000002	0.791
 00715	 330.8	64487	17.054	19.317	0.5762851	0.0000044	0.313
 00716	 330.8	64565	16.468	18.451	0.4808272	0.0000021	0.661
 00717	 200.4	37781	15.891	17.621	0.5768047	0.0000002	0.548
 00718	 200.3	39313	17.036	18.481	0.2913153	0.0000001	0.320
 00719	 201.1	86445	15.926	17.756	0.2656931	0.0000002	0.250
 00720	 330.5	76889	16.903	18.914	0.5565428	0.0000080	0.242
 00721	 330.8	116683	16.985	19.023	0.5191682	0.0000049	0.712
 00722	 330.5	175261	16.767	18.606	0.3133679	0.0000010	0.246
 00723	 330.8	70313	16.806	18.651	0.3176129	0.0000036	0.258
 00724	 201.3	72497	15.856	17.799	0.5588774	0.0000009	0.639
 00725	 201.1	8918	16.323	18.543	0.4943202	0.0000004	0.811
 00727	 330.5	28286	15.535	17.450	0.4040439	0.0000017	0.221
 00728	 330.8	117015	17.496	19.564	0.5235000	0.0000013	0.640
 00729	 200.4	70670	15.926	17.703	0.5987316	0.0000002	0.688
 00730	 200.4	41392	16.561	18.259	0.3191283	0.0000002	0.249
 00731	 330.8	70394	16.771	18.699	0.4949132	0.0000025	0.729
 00732	 330.7	74555	16.616	18.669	0.6088210	0.0000062	0.216
 00733	 201.4	68422	16.752	18.813	0.4668815	0.0000024	0.771
 00734	 330.7	80747	16.448	18.492	0.5671808	0.0000011	0.664
 00735	 330.5	134372	16.464	18.346	0.5693750	0.0000014	0.485
 00736	 330.8	75936	16.722	18.858	0.5869243	0.0000062	0.341
 00737	 330.8	122581	16.981	19.255	0.4869671	0.0000009	0.435
 00738	 330.7	33348	16.250	18.036	0.4979697	0.0000009	0.784
 00739	 330.7	80917	16.881	18.953	0.6474268	0.0000087	0.275
 00740	 330.5	134471	17.022	18.889	0.3954944	0.0000031	0.571
 00741	 201.3	81196	17.608	19.221	0.2700691	0.0000013	0.247
 00742	 200.1	37926	17.139	18.993	0.5207123	0.0000008	0.660
 00743	 201.1	93650	15.785	17.709	0.5453796	0.0000002	0.584
 00744	 201.3	114053	16.448	17.944	0.6130929	0.0000027	0.525
 00745	 330.6	37998	16.553	18.783	0.5463596	0.0000040	0.472
 00746	 330.8	37116	16.729	18.917	0.5460175	0.0000061	0.571
 00747	 330.8	172986	16.825	18.929	0.4464171	0.0000009	0.728
 00748	-99	0	16.082	17.917	0.6347018	0.0000020	0.338
 00749	 200.3	16132	15.664	17.176	0.7414095	0.0000005	0.548
 00750	 330.7	136914	17.235	19.473	0.4617253	0.0000057	0.744
 00751	 201.3	118167	16.924	18.530	0.5492721	0.0000015	0.686
 00752	 330.2	161	16.662	-99.99	0.5439334	0.0000052	0.658
 00753	 201.4	75705	16.483	18.616	0.6266461	0.0000037	0.198
 00754	 201.3	85394	16.261	17.809	0.5229893	0.0000009	0.691
 00755	 330.2	90941	17.118	19.459	0.7686920	0.0000137	0.188
 00756	 200.3	20067	17.096	18.659	0.4199888	0.0000003	0.815
 00757	 200.3	19980	15.914	17.530	0.6362664	0.0000010	0.536
 00758	 201.4	46858	17.161	19.343	0.5121817	0.0000021	0.451
 00759	 330.4	43436	16.844	18.864	0.5274238	0.0000012	0.655
 00760	 330.4	92254	16.796	18.641	0.2695299	0.0000027	0.327
 00761	 201.2	44410	15.907	17.938	0.7061542	0.0000004	0.404
 00763	 330.3	293	16.796	18.540	0.3007006	0.0000020	0.298
 00764	 330.2	321	16.931	19.328	0.6934793	0.0000042	0.304
 00765	 330.3	102675	16.700	18.924	0.6267152	0.0000040	0.369
